student_id,student_name,department,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs,programming_languages,frameworks,verified_certifications,python_skill,java_skill,sql_skill,react_skill,aws_skill,dsa_skill,certifications_count,projects_count,project_complexity,open_source_contributions,internships_count,aptitude_score,quantitative_aptitude_score,logical_aptitude_score,coding_score,communication_score,verbal_fluency_score,interview_score,presentation_score,hackathons_participated,leadership_roles,tech_society_participation,target_role,placement_probability,placement_status,missing_skills,recommended_courses,roadmap_weeks,placement_outcome
STU0622,Zoya Shetty,CSE,5,8.04,74.4,70.4,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,3,1,1,1,1,1,4,5,3,10,3,67,69,63,61,84,81,78,81,2,0,1,DevOps Engineer,65.6,Near Ready,AWS|Docker|Kubernetes,AWS Cloud Practitioner|Docker & Kubernetes Bootcamp|Kubernetes for DevOps,8,Placed
STU0623,Sneha Deshmukh,AI&DS,7,6.16,70.4,70.8,0,Python|Java,React,,1,1,1,1,1,0,0,2,2,6,0,55,55,56,46,79,73,67,74,0,1,1,QA Engineer,19.3,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0624,Aditi Jain,AI&DS,8,9.21,97.2,100.0,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,3,2,3,3,2,3,4,3,3,11,3,90,94,93,90,94,98,100,93,2,1,2,Full Stack Developer,96.3,Ready,NodeJS|MongoDB,Node.js Backend Development|MongoDB Developer Path,6,Placed
STU0625,Zoya Shetty,IT,6,5.16,65.1,52.7,0,Python,React,,0,0,1,1,0,0,0,2,2,4,0,45,48,41,40,75,72,58,69,0,0,0,QA Engineer,5.7,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0626,Kavya Deshmukh,AI&DS,7,7.43,81.0,65.5,1,Python|Java,React|Spring Boot,Python Certificate,1,2,2,2,1,1,1,2,2,6,0,67,66,67,61,84,77,79,78,2,1,1,QA Engineer,60.0,Near Ready,API Testing|Automation Testing,Postman & REST API Testing|Mastering Test Automation & Frameworks,6,Placed
STU0627,Aditya Jain,AI&DS,6,10.0,100.0,92.5,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate,3,2,2,2,2,2,1,5,4,12,1,89,90,89,89,93,92,100,96,3,1,3,Full Stack Developer,94.4,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0628,Karthik Patel,IT,7,7.76,76.3,75.2,0,Python|Java,React|Pandas,Python Certificate,2,1,1,2,1,1,1,1,2,7,2,65,70,67,59,83,82,77,82,2,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0629,Riya Agarwal,CSE,5,7.8,77.9,74.6,0,Python|Java|C++,React|Pandas,Python Certificate|SQL Certificate,2,1,2,2,1,2,2,1,2,7,2,62,67,63,56,82,81,74,76,2,1,2,Data Analyst,62.5,Near Ready,Statistics,Statistics for Data Analysis,4,Placed
STU0630,Vikas Chowdhury,CSE,7,7.4,72.6,69.1,0,Java|C++,React,,0,1,1,1,1,2,0,2,3,6,2,60,61,58,53,82,75,73,76,0,0,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0631,Kavya Patel,IT,7,6.77,72.3,72.2,1,Python|Java|C++,React|AWS,Python Certificate,1,1,2,1,2,2,1,4,3,9,0,63,64,59,56,82,76,74,76,1,1,2,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0632,Tanvi Das,EEE,6,8.71,86.1,89.6,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate,2,1,3,1,1,1,2,3,2,9,0,81,85,84,79,90,87,93,92,0,0,1,QA Engineer,83.2,Ready,Java|Automation Testing,Java for Test Automation|Mastering Test Automation & Frameworks,6,Placed
STU0633,Vedant Shetty,AI&DS,7,5.0,57.9,61.3,0,Python,Git,,0,0,0,0,0,1,0,0,1,1,0,40,41,41,40,72,66,51,63,0,0,0,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0634,Sahil Gupta,AI&DS,7,9.7,92.1,77.1,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate,3,2,2,1,2,2,1,4,3,12,0,83,84,86,82,91,90,95,88,3,2,2,QA Engineer,95.3,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0635,Riya Shah,CSE,8,5.48,78.4,60.0,1,Python,React,,1,0,1,1,1,0,0,0,1,3,0,48,51,45,40,76,71,60,73,0,0,0,QA Engineer,5.9,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0636,Pranav Mehta,AI&DS,6,7.68,72.3,73.9,1,Python|Java,React,Python Certificate,1,1,2,1,1,1,1,3,3,9,1,62,65,62,55,82,79,74,76,0,0,0,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0637,Manish Saxena,AI&DS,6,7.52,72.5,65.6,0,Python|Java,Git,,1,1,1,0,0,0,0,3,2,7,1,60,60,58,52,81,75,72,79,0,0,1,QA Engineer,22.5,Needs Training,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Not Placed
STU0638,Ankit Chawla,CSE,6,9.0,82.4,90.7,0,Python|Java|C++,React|Spring Boot|AWS,,1,2,2,2,2,2,0,4,3,11,1,72,74,70,67,86,80,83,82,4,0,2,Full Stack Developer,80.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0639,Chaitanya Mehta,CSE,8,5.7,67.2,56.8,0,Java,Git,,0,1,1,0,0,0,0,0,2,3,0,46,47,46,40,75,72,58,69,0,0,0,QA Engineer,6.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0640,Pranav Thakur,AI&DS,8,8.32,83.0,78.9,0,Python|Java,React|Spring Boot|Pandas,Python Certificate,2,2,2,1,0,1,1,3,3,8,1,70,71,70,66,86,83,82,81,3,1,2,QA Engineer,80.3,Ready,API Testing,Postman & REST API Testing,4,Placed
STU0641,Sahil Joshi,CSE,7,10.0,100.0,96.6,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate,3,2,3,2,1,2,1,1,3,9,2,89,91,87,89,93,94,100,92,1,3,2,Data Analyst,97.4,Ready,Power BI,Microsoft Power BI Data Analyst,4,Placed
STU0642,Yash Rao,AI&DS,8,5.83,55.0,59.2,0,Python,Git,Python Certificate,1,0,1,0,0,1,1,0,1,3,0,48,48,45,40,76,70,61,69,0,0,0,QA Engineer,8.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0643,Karthik Bhat,CSE,7,6.92,67.6,65.6,0,Python|Java|C++,React,Python Certificate,1,1,2,1,1,2,1,3,3,8,1,67,66,65,61,84,77,79,84,3,1,1,DevOps Engineer,60.0,Near Ready,AWS|Python|Docker|Kubernetes,AWS Cloud Practitioner|Python Automation|Docker & Kubernetes Bootcamp|Kubernetes for DevOps,10,Placed
STU0644,Aditya Chowdhury,AI&DS,7,5.9,70.2,66.5,0,Python|Java,React,Python Certificate,1,1,2,1,1,1,1,6,3,9,0,57,59,58,49,80,76,69,79,0,0,0,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing,8,Placed
STU0645,Anish Mehta,CSE,5,8.28,86.9,85.0,0,Python|Java,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,2,1,1,2,2,2,8,2,70,71,67,65,85,85,81,82,2,1,2,QA Engineer,80.9,Ready,API Testing|Automation Testing,Postman & REST API Testing|Mastering Test Automation & Frameworks,6,Placed
STU0646,Karan Mehta,EEE,7,6.58,70.3,73.2,0,Python|Java,React,Python Certificate,1,1,0,1,0,1,1,2,2,6,0,65,65,66,59,83,79,77,78,2,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0647,Anushka Jain,IT,5,6.67,57.8,64.1,0,Python|Java,Git,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,1,1,0,0,1,1,4,2,2,6,0,57,59,54,49,80,73,69,75,1,0,1,QA Engineer,17.3,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0648,Pooja Chawla,IT,8,8.21,84.8,84.9,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,,2,2,2,2,2,2,0,5,4,11,1,71,73,71,66,86,84,82,85,1,0,1,QA Engineer,83.8,Ready,API Testing,Postman & REST API Testing,4,Placed
STU0649,Sameer Shetty,ECE,7,9.4,93.7,89.3,0,Python|Java,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,2,3,2,1,1,6,5,4,12,3,86,88,85,86,92,91,98,89,2,4,2,QA Engineer,97.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0650,Aarav Saxena,AI&DS,7,7.52,71.0,70.2,0,Python|Java|C++,React,Python Certificate,1,1,2,2,1,2,1,2,2,7,1,62,63,61,56,82,82,74,80,1,1,1,Full Stack Developer,60.0,Near Ready,Java|NodeJS|MongoDB,Java Programming & Spring Boot|Node.js Backend Development|MongoDB Developer Path,8,Placed
STU0651,Shreya Chowdhury,CSE,5,8.33,78.8,82.4,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate,2,2,1,2,1,2,1,1,2,8,2,73,74,71,69,87,84,85,87,2,1,1,Full Stack Developer,80.0,Ready,NodeJS|MongoDB,Node.js Backend Development|MongoDB Developer Path,6,Placed
STU0652,Pranav Verma,AI&DS,6,6.85,62.8,68.0,1,Python,React,,1,0,1,1,1,1,0,0,2,4,0,49,53,47,40,77,73,62,73,0,0,1,QA Engineer,13.6,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0653,Divya Agarwal,IT,6,6.07,70.9,80.7,1,Python|Java,React,,1,1,1,1,0,1,0,1,2,5,2,53,53,50,44,79,78,66,76,0,0,1,QA Engineer,25.4,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0654,Nikhil Kulkarni,IT,6,7.63,78.6,84.2,0,Python|Java,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate,2,2,2,1,2,1,2,2,3,8,1,70,71,68,66,86,81,82,84,1,0,1,Data Analyst,80.0,Ready,Statistics,Statistics for Data Analysis,4,Placed
STU0655,Karthik Mishra,AI&DS,5,8.6,92.3,95.3,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,3,2,2,2,1,3,5,6,4,14,0,83,82,83,81,91,90,94,93,0,0,1,Full Stack Developer,90.7,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0656,Vedant Chowdhury,CSE,8,8.27,66.6,75.2,0,Python|Java|C++,React|Spring Boot,Python Certificate,1,2,2,2,1,2,1,5,3,11,3,69,72,69,64,85,83,81,83,0,0,1,Full Stack Developer,68.8,Near Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0657,Karthik Verma,CSE,7,7.64,71.2,66.0,1,Python|Java,React|Spring Boot,Python Certificate,1,2,1,2,1,1,1,1,2,5,0,61,64,61,54,82,76,73,77,0,1,1,QA Engineer,60.0,Near Ready,API Testing|Automation Testing,Postman & REST API Testing|Mastering Test Automation & Frameworks,6,Placed
STU0658,Gaurav Iyer,AI&DS,6,7.72,72.4,75.4,2,Python|Java|C++,React,Python Certificate|SQL Certificate|Cloud Certificate,1,1,1,1,1,2,3,1,3,6,0,65,64,62,59,83,78,77,81,0,1,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0659,Siddharth Singh,IT,6,6.84,66.7,64.4,0,Python|Java,Git,,1,1,1,0,0,0,0,1,2,5,0,50,52,45,40,77,75,62,73,0,0,0,QA Engineer,14.7,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0660,Khushi Chowdhury,IT,7,7.52,80.1,74.0,0,Python|Java|C++,React|Pandas,Python Certificate|SQL Certificate,2,1,2,1,1,2,2,3,3,9,0,72,74,70,68,86,83,84,84,1,0,1,Data Analyst,67.2,Near Ready,Statistics,Statistics for Data Analysis,4,Placed
STU0661,Abhinav Mishra,AI&DS,7,9.22,89.0,81.9,0,Python|Java|C++,React|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,1,2,2,2,3,5,2,3,9,0,75,80,74,72,88,88,87,84,1,1,1,QA Engineer,88.0,Ready,Java,Java for Test Automation,4,Placed
STU0662,Anushka Sharma,Mechanical,7,7.81,65.1,73.3,0,Python|Java,Git,Python Certificate,1,1,1,0,1,0,1,1,1,5,0,59,59,53,52,81,76,71,79,1,1,1,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Placed
STU0663,Vedant Kulkarni,IT,8,7.4,74.5,72.9,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate,2,1,1,1,1,1,2,1,2,5,1,59,60,59,52,81,79,71,79,1,0,0,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Placed
STU0664,Isha Thakur,CSE,7,8.66,82.9,80.4,0,Python|Java|C++,React|Spring Boot,,1,2,2,1,0,2,0,2,2,7,2,68,70,65,63,85,82,80,86,1,0,1,Full Stack Developer,60.0,Near Ready,React|NodeJS|MongoDB,Meta Front-End Development|Node.js Backend Development|MongoDB Developer Path,8,Placed
STU0665,Chaitanya Joshi,CSE,8,6.23,83.8,72.8,0,Python|Java,React,Python Certificate|SQL Certificate,1,1,2,1,1,1,2,1,2,6,2,59,62,57,52,81,79,71,74,0,0,0,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Placed
STU0666,Siddharth Sharma,CSE,8,7.17,75.1,71.4,0,Python|Java,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,3,2,1,2,1,1,2,0,2,4,0,64,64,63,58,83,83,76,79,3,3,2,QA Engineer,60.0,Near Ready,API Testing|Automation Testing,Postman & REST API Testing|Mastering Test Automation & Frameworks,6,Placed
STU0667,Siddharth Das,CSE,6,9.23,96.4,90.8,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,3,3,2,1,3,3,4,4,12,2,90,94,94,90,94,94,100,93,4,1,3,Full Stack Developer,97.4,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0668,Anish Nair,CSE,8,7.61,67.0,65.6,0,Python|Java|C++,React,,1,1,2,1,1,2,0,1,2,5,0,62,65,64,55,82,77,74,78,0,1,0,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0669,Anushka Chowdhury,CSE,5,6.62,63.2,82.5,1,Python,Pandas,Python Certificate|SQL Certificate,2,0,1,0,1,1,2,4,3,9,1,60,60,62,53,82,81,73,78,0,0,1,Data Analyst,26.4,Needs Training,SQL|Statistics,SQL & Database Fundamentals|Statistics for Data Analysis,6,Not Placed
STU0670,Anushka Pandey,CSE,8,7.23,77.0,69.3,0,Python,React,,1,0,1,1,1,0,0,2,3,7,1,57,60,56,49,80,69,69,75,1,1,1,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing,8,Placed
STU0671,Bhavya Mishra,CSE,6,8.93,83.9,80.3,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,1,1,2,2,1,2,7,1,74,76,70,70,87,86,85,87,3,1,1,Data Analyst,80.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0672,Aiswarya Joshi,EEE,8,7.67,82.4,67.8,0,Python|Java,Git,Python Certificate,1,1,1,0,1,0,1,3,3,8,0,63,60,62,56,82,78,74,78,2,0,1,DevOps Engineer,17.4,Needs Training,AWS|Python|Docker|Kubernetes,AWS Cloud Practitioner|Python Automation|Docker & Kubernetes Bootcamp|Kubernetes for DevOps,10,Not Placed
STU0673,Sameer Thakur,CSE,8,6.99,65.9,86.8,0,Python|Java,Spring Boot,Python Certificate|SQL Certificate,1,2,1,0,1,1,2,2,2,6,0,57,62,59,49,80,78,69,74,0,1,0,QA Engineer,60.0,Near Ready,Selenium|API Testing|Automation Testing,Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0674,Kavya Das,AI&DS,8,8.33,91.2,80.5,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate,3,2,3,2,2,3,2,0,2,6,1,81,85,81,78,90,94,92,89,2,0,1,Data Analyst,88.7,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0675,Riya Mishra,AI&DS,7,8.5,98.7,85.2,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,,3,2,3,3,2,3,0,2,2,9,3,82,81,80,80,90,88,93,89,2,0,2,Data Analyst,95.8,Ready,Power BI,Microsoft Power BI Data Analyst,4,Placed
STU0676,Isha Chowdhury,Mechanical,6,7.52,75.3,72.1,0,Python|Java,React,Python Certificate,1,1,0,1,1,1,1,3,2,8,2,58,61,58,50,80,76,70,75,0,0,1,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Placed
STU0677,Siddharth Singh,CSE,5,6.02,64.5,61.8,2,Python,Git,,0,0,0,0,0,0,0,2,1,4,0,42,46,47,40,74,72,55,72,0,0,1,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0678,Nishant Reddy,AI&DS,7,8.49,86.1,89.8,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate,2,3,2,2,2,2,2,6,4,13,3,77,76,81,74,88,86,88,86,4,1,2,QA Engineer,95.4,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0679,Utkarsh Agarwal,Mechanical,6,6.61,64.7,79.7,0,Python,React,Python Certificate|SQL Certificate|Cloud Certificate,0,0,0,1,0,1,3,2,2,5,1,57,59,57,48,80,80,69,74,0,0,0,QA Engineer,26.1,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0680,Ishaan Dutta,ECE,7,7.28,91.1,85.2,0,Python|Java,React|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,1,2,1,2,1,5,1,2,7,1,74,76,71,70,87,88,86,83,1,2,2,QA Engineer,80.0,Ready,Java|Automation Testing,Java for Test Automation|Mastering Test Automation & Frameworks,6,Placed
STU0681,Arjun Chawla,ECE,6,5.0,59.2,50.9,1,Python,React,,0,0,0,1,0,0,0,1,1,2,0,41,42,41,40,73,70,53,68,0,0,0,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0682,Ananya Iyer,CSE,8,9.35,87.7,81.5,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,3,2,0,2,2,3,3,10,0,75,76,76,72,88,87,87,85,2,2,2,Full Stack Developer,90.0,Ready,NodeJS|MongoDB,Node.js Backend Development|MongoDB Developer Path,6,Placed
STU0683,Rishabh Pillai,CSE,7,5.65,60.5,65.9,1,Python,React,,1,0,1,1,1,0,0,3,2,6,0,50,52,47,40,77,74,62,75,0,1,1,QA Engineer,11.6,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0684,Pranav Mehta,IT,8,8.33,77.9,94.0,1,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,1,1,2,2,1,2,7,1,73,73,75,70,87,86,85,84,2,1,2,QA Engineer,80.0,Ready,Automation Testing,Mastering Test Automation & Frameworks,4,Placed
STU0685,Sameer Iyer,EEE,5,8.02,85.3,66.7,0,Python,React,,1,0,1,1,0,1,0,2,2,6,0,65,66,64,59,83,85,77,82,3,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0686,Aarav Joshi,IT,8,5.92,68.6,73.6,0,Python,React,,1,0,1,1,1,1,0,2,2,5,0,53,53,50,44,79,73,66,72,0,0,0,QA Engineer,12.9,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0687,Deepak Joshi,IT,8,7.19,82.0,72.4,0,Python|Java,React,Python Certificate|SQL Certificate,1,1,1,1,1,1,2,2,3,7,2,60,64,60,52,81,75,72,77,0,0,0,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0688,Tanvi Deshmukh,CSE,7,8.66,83.1,86.2,0,Python|Java,React|Spring Boot|Pandas,Python Certificate,2,2,3,2,1,1,1,2,3,9,1,73,73,68,69,87,87,85,86,1,2,2,QA Engineer,80.0,Ready,API Testing,Postman & REST API Testing,4,Placed
STU0689,Yash Mishra,ECE,7,7.61,69.6,75.3,0,Python|Java,React,Python Certificate|SQL Certificate,1,1,0,1,0,1,2,1,1,6,2,66,64,66,60,84,81,78,81,4,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0690,Bhavya Chowdhury,CSE,7,9.52,87.1,75.2,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,2,1,2,2,3,3,10,1,72,73,71,67,86,88,83,85,3,0,2,QA Engineer,81.1,Ready,API Testing,Postman & REST API Testing,4,Placed
STU0691,Shreya Mishra,AI&DS,6,8.64,90.9,97.3,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,3,3,3,2,2,3,4,7,5,16,1,88,90,90,88,93,91,100,95,5,1,2,Full Stack Developer,96.7,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0692,Neha Mehta,AI&DS,7,6.47,69.0,64.8,0,Python|Java,React,,1,1,1,1,1,0,0,0,2,3,0,46,49,47,40,75,72,58,69,0,0,0,QA Engineer,12.6,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0693,Siddharth Jain,AI&DS,6,9.03,91.1,95.4,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate,2,2,3,2,2,2,1,4,3,11,3,84,87,82,83,91,87,95,90,1,1,2,QA Engineer,93.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0694,Shreya Rao,CSE,5,7.99,71.1,75.9,0,Python|Java|C++,React|Spring Boot,Python Certificate|SQL Certificate,1,2,2,1,1,2,2,3,2,9,0,66,66,63,60,84,79,78,80,0,0,0,QA Engineer,60.0,Near Ready,API Testing|Automation Testing,Postman & REST API Testing|Mastering Test Automation & Frameworks,6,Placed
STU0695,Rohan Kapoor,CSE,6,6.82,71.6,63.3,0,Python|Java,React,Python Certificate,1,1,2,1,0,0,1,2,2,5,0,54,53,51,45,79,76,66,71,1,1,1,QA Engineer,22.3,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
